psu,hh,idcode,Self_id,gender,family_role_group,age,age_group,marital_status,family_size_group,kids_group,structure_group,time_away,away_group,live_with_mother,mother_education,mother_education_group,mother_alive,mother_death_age,mother_current_age,live_with_father,father_education,father_education_group,father_alive,father_death_age,father_current_age,read,write,read_write,education,education_group,preschool,preschool_group,enrollment_grouping,last_schoolyear_age,under_19,subjective_poverty_1,subjective_poverty_2,subjective_poverty_3,subjective_poverty_4,subjective_poverty_5,subjective_poverty_6,subjective_poverty_7,subjective_poverty_8,subjective_poverty_9,subjective_poverty_10,Self_Rank
21,4,1,21_4_1,1,1,61,7,1,2,1,1,0,1,2,1,1,2,91,0,2,1,1,2,73,0,2,2,2,2,1,1,2,1,14,2,0,0,1,0,0,0,0,0,0,0,3
721,2,2,721_2_2,2,2,37,4,1,3,2,3,0,1,2,5,3,1,0,67,2,5,3,1,0,82,1,1,1,9,4,0,1,1,22,2,0,0,0,0,1,0,0,0,0,0,5
746,4,1,746_4_1,2,1,62,7,5,1,1,1,0,1,2,1,1,2,60,0,2,1,1,2,40,0,1,1,1,2,1,0,1,2,13,2,0,0,0,0,0,0,1,0,0,0,7
799,7,1,799_7_1,1,1,55,6,1,4,1,1,0,1,2,2,2,1,0,82,2,2,2,2,83,0,1,1,1,2,1,0,1,2,14,2,0,0,0,0,0,0,1,0,0,0,7
827,8,2,827_8_2,2,2,50,5,1,2,1,1,0,1,2,1,1,2,40,0,2,2,2,2,38,0,1,1,1,3,2,1,2,1,18,2,0,0,1,0,0,0,0,0,0,0,3
252,3,1,252_3_1,1,1,77,8,1,2,1,5,0,1,2,1,1,2,77,0,2,1,1,2,74,0,1,2,2,3,2,0,1,2,18,2,0,0,0,1,0,0,0,0,0,0,4
386,6,1,386_6_1,2,1,58,6,5,1,1,1,0,1,2,2,2,2,81,0,2,2,2,2,63,0,2,2,2,2,1,0,1,1,14,2,0,0,1,0,0,0,0,0,0,0,3
113,6,1,113_6_1,2,1,56,6,5,3,2,3,1,2,2,9,4,1,0,79,2,9,4,2,72,0,1,1,1,9,4,0,1,1,24,2,0,0,0,0,0,0,1,0,0,0,7
652,2,1,652_2_1,1,1,54,6,1,4,2,3,0,1,2,1,1,2,90,0,2,2,2,2,75,0,1,1,1,9,4,2,2,1,22,2,0,1,0,0,0,0,0,0,0,0,2
287,8,2,287_8_2,2,2,44,5,1,5,2,3,0,1,2,3,2,1,0,73,2,3,2,1,0,74,1,1,1,2,1,0,1,1,14,2,0,0,1,0,0,0,0,0,0,0,3
465,8,1,465_8_1,1,1,41,5,1,5,3,4,0,1,2,3,2,1,0,75,2,3,2,2,70,0,1,1,1,2,1,1,2,1,14,2,0,0,1,0,0,0,0,0,0,0,3
691,7,2,691_7_2,2,2,32,3,1,5,3,4,0,1,2,3,2,1,0,52,2,3,2,1,0,56,1,1,1,2,1,0,1,1,14,2,0,0,0,0,1,0,0,0,0,0,5
221,5,2,221_5_2,2,2,43,5,1,4,2,2,0,1,2,2,2,1,0,63,2,2,2,1,0,64,1,1,1,3,2,1,2,1,18,2,0,0,1,0,0,0,0,0,0,0,3
194,6,1,194_6_1,1,1,50,5,1,3,1,1,6,3,2,2,2,1,0,72,2,2,2,1,0,80,1,1,1,2,1,0,1,1,14,2,0,0,1,0,0,0,0,0,0,0,3
379,8,1,379_8_1,1,1,67,7,1,3,1,1,0,1,2,1,1,1,0,83,2,2,2,2,68,0,1,1,1,3,2,1,2,2,18,2,0,0,0,1,0,0,0,0,0,0,4
628,10,3,628_10_3,2,4,49,5,5,4,2,2,0,1,2,3,2,1,0,70,2,3,2,2,77,0,1,1,1,3,2,0,1,2,18,2,0,0,0,0,0,0,1,0,0,0,7
256,10,1,256_10_1,1,1,46,5,1,3,2,3,0,1,2,1,1,2,78,0,2,1,1,2,78,0,1,1,1,2,1,0,1,2,14,2,0,0,1,0,0,0,0,0,0,0,3
189,5,1,189_5_1,1,1,36,4,1,4,2,3,0,1,2,2,2,1,0,74,2,2,2,1,0,71,1,1,1,2,1,0,1,1,14,2,0,0,0,0,1,0,0,0,0,0,5
811,2,1,811_2_1,1,1,45,5,1,4,2,3,0,1,1,1,1,1,0,73,2,1,1,2,74,0,1,1,1,3,2,0,1,2,18,2,0,0,0,1,0,0,0,0,0,0,4
528,5,1,528_5_1,1,1,79,8,1,4,2,4,0,1,2,1,1,2,86,0,2,1,1,2,90,0,2,2,2,1,1,0,1,2,15,2,0,0,0,0,1,0,0,0,0,0,5
799,1,2,799_1_2,2,2,36,4,1,5,3,4,0,1,2,2,2,2,71,0,2,1,1,1,0,80,1,1,1,2,1,0,1,2,14,2,0,1,0,0,0,0,0,0,0,0,2
543,8,1,543_8_1,1,1,64,7,1,6,3,3,0,1,2,1,1,2,100,0,2,1,1,2,100,0,2,2,2,1,1,0,1,1,10,2,0,1,0,0,0,0,0,0,0,0,2
412,6,1,412_6_1,1,1,54,6,1,4,2,3,0,1,2,2,2,2,78,0,2,2,2,2,67,0,1,1,1,2,1,1,2,2,14,2,0,0,0,0,1,0,0,0,0,0,5
103,4,1,103_4_1,1,1,41,5,1,6,4,4,0,1,2,2,2,2,78,0,2,2,2,1,0,79,2,3,2,2,1,1,2,1,14,2,0,1,0,0,0,0,0,0,0,0,2
176,5,1,176_5_1,1,1,39,4,1,5,2,3,0,1,2,3,2,1,0,57,2,3,2,1,0,65,1,1,1,1,1,0,1,2,10,2,1,0,0,0,0,0,0,0,0,0,1
173,7,2,173_7_2,2,2,43,5,1,4,2,2,0,1,2,4,2,1,0,63,2,9,4,2,57,0,1,1,1,3,2,0,1,2,18,2,0,0,0,0,0,1,0,0,0,0,6
269,6,2,269_6_2,2,2,49,5,1,4,2,2,0,1,2,1,1,1,0,80,2,1,1,1,0,89,1,1,1,6,3,0,1,2,18,2,0,0,0,1,0,0,0,0,0,0,4
205,7,1,205_7_1,1,1,73,7,1,3,1,3,0,1,2,1,1,2,85,0,2,1,1,2,76,0,1,1,1,3,2,0,1,2,18,2,0,0,0,1,0,0,0,0,0,0,4
802,6,2,802_6_2,2,2,46,5,1,4,2,3,0,1,2,2,2,1,0,75,2,2,2,1,0,80,1,1,1,3,2,0,1,2,18,2,0,0,0,0,1,0,0,0,0,0,5
50,9,1,50_9_1,1,1,59,6,1,5,1,1,0,1,2,2,2,2,65,0,2,2,2,2,70,0,1,1,1,6,3,0,1,1,19,2,0,0,0,0,0,1,0,0,0,0,6
111,4,1,111_4_1,1,1,48,5,1,3,2,3,0,1,2,5,3,1,0,71,2,5,3,1,0,76,1,1,1,9,4,0,1,1,23,2,0,0,0,0,0,0,0,1,0,0,8
446,8,1,446_8_1,1,1,40,4,1,5,3,4,0,1,2,2,2,1,0,77,2,2,2,1,0,87,1,1,1,2,1,0,1,1,14,2,0,0,0,0,0,1,0,0,0,0,6
744,12,2,744_12_2,1,3,47,5,1,5,2,3,0,1,2,2,2,2,56,0,2,2,2,1,0,75,1,1,1,6,3,0,1,1,18,2,0,0,0,1,0,0,0,0,0,0,4
148,4,3,148_4_3,2,3,38,4,1,4,2,3,0,1,2,3,2,1,0,71,2,2,2,1,0,73,1,1,1,2,1,2,2,2,14,2,0,1,0,0,0,0,0,0,0,0,2
531,8,1,531_8_1,1,1,55,6,1,5,3,4,0,1,2,2,2,1,0,84,2,2,2,2,75,0,1,1,1,3,2,1,2,1,18,2,0,0,0,0,0,1,0,0,0,0,6
567,2,1,567_2_1,1,1,51,6,1,5,1,1,0,1,2,3,2,2,78,0,2,2,2,2,77,0,1,1,1,2,1,1,2,1,14,2,0,0,1,0,0,0,0,0,0,0,3
267,5,1,267_5_1,1,1,56,6,1,5,1,1,0,1,2,1,1,2,70,0,2,1,1,2,73,0,1,1,1,2,1,0,1,2,15,2,0,0,0,1,0,0,0,0,0,0,4
58,1,1,58_1_1,1,1,55,6,1,3,1,1,0,1,2,2,2,2,82,0,2,2,2,2,84,0,1,1,1,9,4,0,1,1,22,2,0,0,0,0,0,0,1,0,0,0,7
244,7,1,244_7_1,1,1,51,6,1,2,1,1,0,1,2,2,2,2,27,0,2,7,4,2,73,0,1,1,1,6,3,1,2,1,18,2,0,0,0,0,0,0,1,0,0,0,7
658,7,1,658_7_1,1,1,66,7,1,6,2,3,0,1,2,2,2,1,0,85,2,2,2,2,82,0,1,1,1,3,2,1,2,1,18,2,0,0,1,0,0,0,0,0,0,0,3
245,6,1,245_6_1,1,1,70,7,1,2,1,1,0,1,2,1,1,2,75,0,2,1,1,2,56,0,2,2,2,1,1,0,1,1,10,2,0,0,0,1,0,0,0,0,0,0,4
339,8,1,339_8_1,1,1,43,5,1,5,2,3,0,1,1,3,2,1,0,62,2,2,2,2,62,0,1,1,1,3,2,0,1,2,18,2,0,0,0,0,0,1,0,0,0,0,6
618,2,1,618_2_1,2,1,24,1,3,3,2,4,0,1,2,1,1,1,0,38,2,1,1,1,0,40,2,3,2,1,1,1,2,1,10,2,0,1,0,0,0,0,0,0,0,0,2
544,11,1,544_11_1,1,1,47,5,1,5,2,3,0,1,1,1,1,1,0,80,2,2,2,2,70,0,1,1,1,3,2,2,2,2,19,2,0,1,0,0,0,0,0,0,0,0,2
723,2,2,723_2_2,2,2,58,6,1,2,1,1,0,1,2,3,2,2,84,0,2,3,2,2,85,0,1,1,1,9,4,0,1,1,22,2,0,0,0,0,0,1,0,0,0,0,6
236,5,2,236_5_2,2,2,62,7,1,2,1,1,0,1,2,1,1,2,80,0,2,1,1,2,73,0,1,1,1,3,2,0,1,1,18,2,0,0,0,1,0,0,0,0,0,0,4
627,2,1,627_2_1,1,1,45,5,1,5,3,4,0,1,2,1,1,1,0,68,2,1,1,2,65,0,1,1,1,2,1,0,1,2,16,2,0,0,0,0,0,1,0,0,0,0,6
312,11,1,312_11_1,1,1,82,8,1,3,1,4,0,1,2,1,1,2,70,0,2,1,1,2,67,0,2,2,2,2,1,0,1,1,14,2,0,0,0,0,1,0,0,0,0,0,5
380,8,1,380_8_1,1,1,38,4,1,5,3,4,0,1,2,2,2,1,0,67,2,2,2,2,47,0,1,1,1,3,2,1,2,2,18,2,0,0,1,0,0,0,0,0,0,0,3
451,6,2,451_6_2,2,2,51,6,1,6,3,3,0,1,2,2,2,1,0,85,2,2,2,1,0,86,1,1,1,2,1,1,2,1,14,2,0,0,0,0,1,0,0,0,0,0,5
106,8,1,106_8_1,2,1,77,8,5,1,1,5,0,1,2,1,1,2,70,0,2,1,1,2,73,0,2,2,2,1,1,0,1,1,10,2,0,0,1,0,0,0,0,0,0,0,3
68,9,1,68_9_1,1,1,32,3,1,4,2,3,2,2,2,1,1,1,0,55,2,1,1,1,0,60,2,2,2,1,1,0,1,1,11,2,0,1,0,0,0,0,0,0,0,0,2
466,6,1,466_6_1,1,1,53,6,1,2,1,1,0,1,2,2,2,2,80,0,2,2,2,2,83,0,1,1,1,2,1,1,2,1,14,2,0,0,0,0,1,0,0,0,0,0,5
524,5,1,524_5_1,1,1,51,6,1,6,2,3,0,1,1,1,1,1,0,97,2,1,1,2,75,0,1,1,1,2,1,0,1,2,15,2,0,0,0,1,0,0,0,0,0,0,4
461,1,1,461_1_1,1,1,72,7,1,2,1,3,0,1,2,2,2,2,75,0,2,2,2,2,70,0,2,2,2,1,1,1,2,1,10,2,0,0,0,1,0,0,0,0,0,0,4
665,6,1,665_6_1,1,1,50,5,1,2,1,1,0,1,2,2,2,1,0,72,2,1,1,1,0,78,1,1,1,3,2,0,1,2,18,2,0,1,0,0,0,0,0,0,0,0,2
682,2,1,682_2_1,2,1,70,7,5,6,3,3,0,1,2,1,1,2,67,0,2,1,1,2,58,0,2,2,2,1,1,0,1,1,10,2,0,0,0,0,1,0,0,0,0,0,5
570,9,1,570_9_1,1,1,73,7,5,1,1,5,0,1,2,10,4,2,92,0,2,10,4,2,77,0,2,2,2,1,1,1,2,1,10,2,0,0,1,0,0,0,0,0,0,0,3
371,7,1,371_7_1,2,1,61,7,5,1,1,1,0,1,2,2,2,2,76,0,2,2,2,1,0,83,1,1,1,3,2,1,2,2,18,2,0,0,1,0,0,0,0,0,0,0,3
132,2,2,132_2_2,2,2,49,5,1,3,2,3,0,1,2,1,1,1,0,80,2,1,1,2,70,0,1,1,1,2,1,0,1,2,14,2,0,0,0,1,0,0,0,0,0,0,4
246,2,1,246_2_1,1,1,52,6,1,4,2,3,0,1,2,3,2,2,65,0,2,2,2,2,52,0,1,1,1,3,2,0,1,1,18,2,1,0,0,0,0,0,0,0,0,0,1
317,4,1,317_4_1,1,1,66,7,1,2,1,1,0,1,2,3,2,2,80,0,2,3,2,2,82,0,2,2,2,2,1,0,1,2,14,2,0,0,0,0,1,0,0,0,0,0,5
613,2,1,613_2_1,1,1,73,7,1,4,1,2,0,1,2,1,1,2,40,0,2,1,1,2,85,0,1,1,1,2,1,0,1,1,13,2,0,1,0,0,0,0,0,0,0,0,2
30,6,1,30_6_1,1,1,43,5,1,5,3,4,2,2,2,2,2,2,73,0,2,1,1,2,58,0,1,1,1,2,1,1,2,1,14,2,0,0,1,0,0,0,0,0,0,0,3
142,8,1,142_8_1,1,1,40,4,1,4,2,3,0,1,2,4,2,1,0,70,2,1,1,1,0,72,1,1,1,2,1,0,1,1,14,2,0,0,0,0,0,1,0,0,0,0,6
689,10,1,689_10_1,1,1,58,6,1,5,2,2,0,1,2,3,2,2,76,0,2,2,2,2,62,0,1,1,1,2,1,0,1,2,15,2,0,0,0,0,1,0,0,0,0,0,5
533,5,1,533_5_1,1,1,67,7,1,4,1,1,0,1,2,1,1,2,77,0,2,1,1,2,79,0,1,1,1,2,1,0,1,1,14,2,0,0,0,0,1,0,0,0,0,0,5
615,4,1,615_4_1,1,1,54,6,1,2,1,1,0,1,2,2,2,1,0,82,2,2,2,2,62,0,1,1,1,2,1,1,2,1,14,2,0,0,0,0,0,1,0,0,0,0,6
625,7,2,625_7_2,2,3,28,2,3,4,2,3,0,1,1,3,2,1,0,53,2,1,1,2,60,0,1,1,1,2,1,1,2,1,14,2,1,0,0,0,0,0,0,0,0,0,1
739,9,1,739_9_1,1,1,52,6,1,5,2,2,0,1,2,2,2,1,0,73,2,2,2,2,60,0,1,1,1,5,3,0,1,1,17,2,0,0,0,1,0,0,0,0,0,0,4
373,5,1,373_5_1,1,1,53,6,1,5,2,3,0,1,2,1,1,2,56,0,2,7,4,2,65,0,1,1,1,5,3,1,2,1,17,2,0,0,0,0,1,0,0,0,0,0,5
659,9,1,659_9_1,1,1,70,7,1,2,1,1,0,1,2,2,2,2,85,0,2,2,2,2,65,0,1,1,1,2,1,1,2,1,14,2,0,1,0,0,0,0,0,0,0,0,2
561,4,1,561_4_1,1,1,44,5,1,4,2,3,0,1,2,2,2,1,0,58,2,2,2,1,0,72,1,1,1,3,2,3,2,1,18,2,0,0,0,1,0,0,0,0,0,0,4
491,1,1,491_1_1,1,1,62,7,1,3,2,3,0,1,2,1,1,2,68,0,2,1,1,2,73,0,1,1,1,3,2,0,1,2,18,2,0,0,0,0,0,0,1,0,0,0,7
393,4,1,393_4_1,1,1,46,5,1,6,4,3,0,1,2,1,1,1,0,70,2,1,1,2,74,0,1,1,1,9,4,0,1,1,22,2,0,0,0,0,0,1,0,0,0,0,6
743,9,2,743_9_2,2,2,42,5,1,4,2,3,0,1,2,3,2,2,32,0,2,3,2,2,75,0,1,1,1,2,1,0,1,1,14,2,0,1,0,0,0,0,0,0,0,0,2
510,3,1,510_3_1,1,1,51,6,1,5,2,2,0,1,2,2,2,1,0,73,2,2,2,2,70,0,1,1,1,2,1,0,1,1,14,2,0,0,0,0,0,0,1,0,0,0,7
716,1,1,716_1_1,1,1,55,6,1,3,1,1,0,1,2,2,2,2,68,0,2,2,2,2,80,0,1,1,1,3,2,0,1,2,18,2,0,0,0,0,0,1,0,0,0,0,6
404,7,2,404_7_2,2,2,57,6,1,5,1,1,0,1,2,2,2,2,70,0,2,2,2,1,0,83,1,1,1,3,2,0,1,1,18,2,0,0,0,0,0,1,0,0,0,0,6
229,3,1,229_3_1,1,1,63,7,1,3,1,1,0,1,2,1,1,2,67,0,2,1,1,2,72,0,1,1,1,2,1,1,2,1,14,2,0,0,1,0,0,0,0,0,0,0,3
75,2,1,75_2_1,1,1,75,7,5,1,1,5,0,1,2,1,1,2,71,0,2,1,1,2,46,0,2,2,2,2,1,1,2,1,14,2,0,0,1,0,0,0,0,0,0,0,3
341,7,1,341_7_1,1,1,62,7,1,3,2,3,0,1,2,2,2,2,70,0,2,2,2,2,87,0,1,1,1,2,1,0,1,2,19,2,0,0,0,0,1,0,0,0,0,0,5
518,3,1,518_3_1,1,1,50,5,1,4,2,3,0,1,2,1,1,1,0,77,2,2,2,2,69,0,1,1,1,3,2,0,1,1,18,2,0,0,0,0,0,1,0,0,0,0,6
71,1,1,71_1_1,1,1,73,7,1,2,1,3,0,1,2,1,1,2,84,0,2,1,1,2,32,0,2,2,2,1,1,0,1,2,11,2,0,1,0,0,0,0,0,0,0,0,2
652,10,1,652_10_1,1,1,62,7,1,5,2,3,0,1,2,1,1,2,75,0,2,1,1,2,90,0,1,1,1,2,1,0,1,1,13,2,0,1,0,0,0,0,0,0,0,0,2
31,4,1,31_4_1,2,1,72,7,5,4,2,3,0,1,2,1,1,2,65,0,2,1,1,2,75,0,2,3,2,1,1,0,1,1,10,2,0,0,1,0,0,0,0,0,0,0,3
576,3,1,576_3_1,1,1,40,4,1,5,3,4,0,1,2,2,2,1,0,70,2,3,2,2,60,0,1,1,1,2,1,1,2,1,14,2,0,0,1,0,0,0,0,0,0,0,3
51,6,1,51_6_1,1,1,30,2,1,4,2,2,0,1,1,3,2,1,0,60,2,3,2,2,62,0,1,1,1,3,2,2,2,1,18,2,0,0,0,0,0,1,0,0,0,0,6
181,4,2,181_4_2,2,2,69,7,1,3,1,3,0,1,2,1,1,2,78,0,2,1,1,2,90,0,1,1,1,2,1,0,1,1,13,2,0,0,0,1,0,0,0,0,0,0,4
33,7,1,33_7_1,1,1,42,5,1,4,2,3,0,1,2,3,2,1,0,59,2,3,2,1,0,64,1,1,1,3,2,0,1,1,18,2,0,0,0,0,0,1,0,0,0,0,6
557,1,2,557_1_2,2,3,47,5,5,2,1,3,0,1,2,1,1,1,0,76,2,1,1,2,70,0,1,1,1,3,2,3,2,1,18,2,0,0,0,1,0,0,0,0,0,0,4
760,5,2,760_5_2,2,2,69,7,1,3,1,3,0,1,2,3,2,2,70,0,2,4,2,2,55,0,1,1,1,6,3,1,2,1,18,2,0,1,0,0,0,0,0,0,0,0,2
212,2,1,212_2_1,1,1,53,6,1,3,2,3,0,1,2,3,2,1,0,75,2,3,2,2,71,0,1,1,1,6,3,0,1,1,18,2,0,0,0,1,0,0,0,0,0,0,4
216,6,1,216_6_1,1,1,74,7,1,2,1,3,0,1,2,1,1,2,50,0,2,1,1,2,72,0,2,2,2,1,1,0,1,1,10,2,0,0,0,1,0,0,0,0,0,0,4
313,2,1,313_2_1,1,1,57,6,1,2,1,1,0,1,2,2,2,2,70,0,2,3,2,2,76,0,1,1,1,9,4,3,2,1,22,2,0,0,0,1,0,0,0,0,0,0,4
558,8,1,558_8_1,1,1,58,6,1,4,1,1,0,1,2,2,2,2,83,0,2,2,2,2,67,0,2,2,2,2,1,3,2,1,14,2,0,0,0,1,0,0,0,0,0,0,4
43,5,1,43_5_1,1,1,35,3,1,3,2,3,1,2,2,3,2,1,0,63,2,3,2,1,0,63,1,1,1,3,2,0,1,1,18,2,0,0,0,0,1,0,0,0,0,0,5
713,3,1,713_3_1,1,1,56,6,1,4,2,3,0,1,2,2,2,2,67,0,2,2,2,2,75,0,1,1,1,3,2,0,1,1,18,2,0,0,0,0,0,0,1,0,0,0,7
201,2,1,201_2_1,1,1,60,6,1,3,2,3,0,1,2,3,2,2,80,0,2,1,1,2,60,0,1,1,1,2,1,1,2,1,14,2,0,0,0,0,0,1,0,0,0,0,6
466,7,1,466_7_1,1,1,65,7,1,2,1,1,0,1,2,2,2,2,75,0,2,2,2,2,79,0,2,2,2,2,1,1,2,1,14,2,0,0,0,1,0,0,0,0,0,0,4
826,7,1,826_7_1,1,1,41,5,1,5,3,4,0,1,2,3,2,1,0,74,2,3,2,1,0,86,1,1,1,2,1,0,1,1,14,2,0,0,1,0,0,0,0,0,0,0,3
349,3,1,349_3_1,1,1,54,6,1,4,2,2,0,1,2,2,2,1,0,70,2,3,2,2,40,0,1,1,1,2,1,1,2,1,14,2,0,0,0,1,0,0,0,0,0,0,4
191,6,1,191_6_1,1,1,42,5,1,4,2,3,0,1,2,1,1,1,0,80,2,1,1,2,72,0,1,1,1,2,1,1,2,1,14,2,1,0,0,0,0,0,0,0,0,0,1
620,6,1,620_6_1,1,1,79,8,1,2,1,5,0,1,2,1,1,2,68,0,2,1,1,2,82,0,1,1,1,2,1,0,1,1,14,2,0,0,0,0,0,1,0,0,0,0,6
739,5,1,739_5_1,1,1,56,6,1,6,2,3,0,1,1,2,2,1,0,96,2,1,1,2,70,0,1,1,1,3,2,0,1,1,18,2,0,0,1,0,0,0,0,0,0,0,3
772,8,2,772_8_2,2,2,42,5,1,4,2,3,0,1,2,3,2,1,0,65,2,3,2,2,72,0,1,1,1,3,2,0,1,2,18,2,0,0,0,0,0,1,0,0,0,0,6
221,7,1,221_7_1,1,1,56,6,1,6,2,3,0,1,2,1,1,2,74,0,2,1,1,2,65,0,1,1,1,2,1,1,2,1,14,2,0,0,0,0,0,1,0,0,0,0,6
505,8,1,505_8_1,1,1,47,5,1,4,2,3,0,1,2,2,2,2,69,0,2,1,1,2,76,0,1,1,1,2,1,1,2,1,14,2,0,0,0,1,0,0,0,0,0,0,4
658,8,1,658_8_1,1,1,37,4,1,4,2,3,0,1,2,5,3,1,0,58,2,5,3,1,0,65,1,1,1,3,2,1,2,1,18,2,0,0,1,0,0,0,0,0,0,0,3
675,5,2,675_5_2,2,2,50,5,1,6,2,3,0,1,2,3,2,1,0,72,2,3,2,2,74,0,1,1,1,3,2,0,1,1,18,2,0,0,0,0,1,0,0,0,0,0,5
779,8,1,779_8_1,2,1,43,5,2,3,2,3,0,1,2,2,2,1,0,65,2,2,2,2,70,0,1,1,1,2,1,0,1,2,15,2,0,0,0,0,0,1,0,0,0,0,6
46,6,1,46_6_1,1,1,40,4,1,4,2,3,0,1,2,3,2,1,0,65,2,3,2,1,0,70,1,1,1,3,2,1,2,2,18,2,0,0,1,0,0,0,0,0,0,0,3
825,7,2,825_7_2,2,2,53,6,1,4,1,1,0,1,2,5,3,1,0,85,2,5,3,2,91,0,1,1,1,3,2,0,1,1,18,2,0,0,0,1,0,0,0,0,0,0,4
749,9,2,749_9_2,2,2,30,2,1,4,2,3,0,1,2,5,3,1,0,55,2,5,3,1,0,63,1,1,1,3,2,0,1,1,18,2,0,0,0,0,1,0,0,0,0,0,5
664,6,1,664_6_1,2,1,56,6,5,1,1,1,0,1,2,1,1,2,86,0,2,1,1,2,70,0,1,1,1,9,4,1,2,1,22,2,0,0,1,0,0,0,0,0,0,0,3
770,1,1,770_1_1,1,1,49,5,1,6,3,4,0,1,1,3,2,1,0,73,2,2,2,2,70,0,1,1,1,2,1,0,1,1,14,2,0,0,0,0,1,0,0,0,0,0,5
321,4,1,321_4_1,2,1,41,5,5,4,2,3,0,1,2,2,2,1,0,70,2,2,2,2,69,0,1,1,1,2,1,2,2,2,14,2,0,0,0,1,0,0,0,0,0,0,4
581,4,1,581_4_1,1,1,66,7,1,3,1,1,0,1,2,2,2,2,78,0,2,2,2,2,80,0,1,1,1,2,1,0,1,2,14,2,1,0,0,0,0,0,0,0,0,0,1
764,5,2,764_5_2,2,2,71,7,1,2,1,5,0,1,2,2,2,2,69,0,2,2,2,2,72,0,1,1,1,2,1,0,1,1,13,2,0,0,0,0,0,1,0,0,0,0,6
386,5,1,386_5_1,1,1,71,7,1,2,1,5,0,1,2,2,2,2,77,0,2,2,2,2,76,0,2,2,2,5,3,1,2,1,17,2,0,0,1,0,0,0,0,0,0,0,3
768,4,1,768_4_1,2,1,69,7,5,1,1,1,0,1,2,1,1,2,75,0,2,1,1,2,80,0,2,2,2,2,1,0,1,1,13,2,0,1,0,0,0,0,0,0,0,0,2
263,9,1,263_9_1,1,1,40,4,1,5,2,3,0,1,1,3,2,1,0,65,2,9,4,2,55,0,1,1,1,6,3,0,1,2,19,2,0,0,0,0,0,0,1,0,0,0,7
80,1,1,80_1_1,1,1,40,4,1,4,2,3,0,1,2,1,1,1,0,74,2,2,2,2,63,0,1,3,2,2,1,1,2,1,14,2,0,1,0,0,0,0,0,0,0,0,2
312,9,1,312_9_1,1,1,63,7,1,2,1,1,0,1,2,2,2,1,0,83,2,2,2,2,74,0,1,1,1,2,1,2,2,1,14,2,0,0,0,0,1,0,0,0,0,0,5
334,3,1,334_3_1,1,1,70,7,5,5,2,3,0,1,2,2,2,2,90,0,2,2,2,2,65,0,1,1,1,1,1,1,2,1,10,2,0,0,0,1,0,0,0,0,0,0,4
697,10,1,697_10_1,1,1,48,5,5,2,1,1,0,1,2,2,2,1,0,75,2,3,2,1,0,80,1,1,1,3,2,2,2,1,18,2,0,0,0,0,0,0,1,0,0,0,7
551,9,1,551_9_1,1,1,41,5,1,4,2,3,0,1,2,3,2,1,0,68,2,3,2,1,0,70,1,1,1,9,4,3,2,1,22,2,0,0,0,0,1,0,0,0,0,0,5
822,6,1,822_6_1,2,1,54,6,5,2,1,1,0,1,2,3,2,2,27,0,2,3,2,2,33,0,1,1,1,3,2,0,1,1,18,2,0,0,0,0,0,0,1,0,0,0,7
590,8,1,590_8_1,1,1,53,6,1,6,4,4,0,1,2,2,2,2,57,0,2,2,2,2,83,0,1,1,1,2,1,0,1,1,14,2,0,0,1,0,0,0,0,0,0,0,3
292,8,2,292_8_2,2,2,45,5,1,3,2,3,0,1,2,2,2,2,60,0,2,2,2,2,62,0,1,1,1,2,1,0,1,1,14,2,0,0,0,0,1,0,0,0,0,0,5
453,9,2,453_9_2,2,1,37,4,2,3,2,4,0,1,2,2,2,1,0,72,2,2,2,2,84,0,1,1,1,2,1,3,2,1,14,2,0,0,1,0,0,0,0,0,0,0,3
486,5,1,486_5_1,2,1,55,6,5,3,2,3,0,1,2,3,2,2,68,0,2,2,2,2,71,0,1,1,1,5,3,2,2,2,17,2,0,0,0,1,0,0,0,0,0,0,4
564,7,1,564_7_1,2,1,27,2,1,5,2,2,0,1,2,2,2,1,0,75,2,2,2,2,70,0,1,1,1,2,1,0,1,1,14,2,0,0,0,1,0,0,0,0,0,0,4
527,5,1,527_5_1,1,1,45,5,1,4,2,3,0,1,2,3,2,1,0,78,2,1,1,2,81,0,1,1,1,2,1,1,2,1,14,2,0,1,0,0,0,0,0,0,0,0,2
187,10,1,187_10_1,1,1,45,5,1,5,3,4,5,3,2,3,2,1,0,69,2,2,2,1,0,74,1,1,1,2,1,0,1,1,14,2,0,0,0,0,0,1,0,0,0,0,6
301,4,1,301_4_1,2,1,50,5,6,1,1,1,0,1,2,2,2,1,0,66,2,3,2,2,55,0,1,1,1,2,1,2,2,1,14,2,0,0,0,1,0,0,0,0,0,0,4
485,4,1,485_4_1,1,1,46,5,1,4,2,2,0,1,2,2,2,2,70,0,2,2,2,2,75,0,1,1,1,2,1,1,2,1,14,2,0,0,1,0,0,0,0,0,0,0,3
155,1,2,155_1_2,2,2,39,4,1,5,3,4,0,1,2,2,2,1,0,64,2,3,2,1,0,72,1,1,1,2,1,0,1,1,14,2,0,0,1,0,0,0,0,0,0,0,3
333,8,1,333_8_1,1,1,42,5,1,5,3,4,0,1,2,2,2,1,0,66,2,2,2,1,0,76,1,1,1,2,1,3,2,1,14,2,0,0,0,0,0,1,0,0,0,0,6
